TITLE     = "results"
VARIABLES = "x", "u"
0.000000000000000e+00	0.000000000000000e+00
1.000000000000000e-02	-9.999999999999661e-41
2.000000000000000e-02	-1.999999999999898e-40
3.000000000000000e-02	-2.999999999999831e-40
4.000000000000000e-02	-3.999999999999695e-40
5.000000000000000e-02	-4.999999999999559e-40
6.000000000000000e-02	-5.999999999999424e-40
7.000000000000001e-02	-6.999999999999288e-40
8.000000000000000e-02	-7.999999999999017e-40
9.000000000000000e-02	-8.999999999998746e-40
1.000000000000000e-01	-9.999999999998474e-40
1.100000000000000e-01	-1.099999999999778e-39
1.200000000000000e-01	-1.199999999999342e-39
1.300000000000000e-01	-1.299999999996904e-39
1.400000000000000e-01	-1.399999999984382e-39
1.500000000000000e-01	-1.499999999923086e-39
1.600000000000000e-01	-1.599999999634879e-39
1.700000000000000e-01	-1.699999998333046e-39
1.800000000000000e-01	-1.799999992686267e-39
1.900000000000000e-01	-1.899999969159696e-39
2.000000000000000e-01	-1.999999874886204e-39
2.100000000000000e-01	2.801513890337500e-27
2.200000000000000e-01	2.615103962418247e-25
2.300000000000000e-01	1.213089638657396e-23
2.400000000000000e-01	3.728275325385530e-22
2.500000000000000e-01	8.539907971729117e-21
2.600000000000000e-01	1.554985615394694e-19
2.700000000000000e-01	2.344386214897071e-18
2.800000000000000e-01	3.010051816121210e-17
2.900000000000000e-01	3.359699828066504e-16
3.000000000000000e-01	3.311631021209327e-15
3.100000000000000e-01	2.918764136824759e-14
3.200000000000000e-01	2.323578078015023e-13
3.300000000000000e-01	1.684849966220843e-12
3.400000000000000e-01	1.120734469580486e-11
3.500000000000000e-01	6.881078110234205e-11
3.600000000000000e-01	3.920864882377807e-10
3.700000000000000e-01	2.083544459460586e-09
3.800000000000000e-01	1.037225799372945e-08
3.900000000000000e-01	4.857745130211455e-08
4.000000000000000e-01	2.149150218487843e-07
4.100000000000000e-01	9.018532153438637e-07
4.200000000000000e-01	3.604462754244765e-06
4.300000000000000e-01	1.378013044570880e-05
4.400000000000000e-01	5.062386487243902e-05
4.500000000000000e-01	1.795797191622546e-04
4.600000000000000e-01	6.182990089820143e-04
4.700000000000000e-01	2.077364195983790e-03
4.800000000000000e-01	6.847832893635893e-03
4.900000000000000e-01	2.226285369031157e-02
5.000000000000000e-01	7.171806810051466e-02
5.100000000000000e-01	2.297880130588446e-01
5.200000000000000e-01	5.408040636842717e-01
5.300000000000000e-01	8.481113132323528e-01
5.400000000000000e-01	9.289381064681035e-01
5.500000000000000e-01	9.265911948412122e-01
5.600000000000001e-01	9.114716494356195e-01
5.700000000000001e-01	8.513934876344054e-01
5.800000000000000e-01	6.548581528662871e-01
5.900000000000000e-01	3.392669551837412e-01
6.000000000000000e-01	2.413678192741059e-02
6.100000000000000e-01	-2.874417279475385e-01
6.200000000000000e-01	-5.966034945133397e-01
6.300000000000000e-01	-8.797589133490159e-01
6.400000000000000e-01	-9.318578193413637e-01
6.500000000000000e-01	-9.292301660236383e-01
6.600000000000000e-01	-9.133370512075479e-01
6.700000000000000e-01	-8.517217386379309e-01
6.800000000000000e-01	-6.524202681138739e-01
6.900000000000001e-01	-3.375946306945954e-01
7.000000000000001e-01	-2.339219956405965e-02
7.100000000000000e-01	2.875422320387493e-01
7.200000000000000e-01	5.965429286375905e-01
7.300000000000000e-01	8.793036385056067e-01
7.400000000000000e-01	9.303475345056204e-01
7.500000000000000e-01	9.271465885113442e-01
7.600000000000000e-01	9.077802909599318e-01
7.700000000000000e-01	8.319532314196592e-01
7.800000000000000e-01	5.985100967020794e-01
7.900000000000000e-01	2.878428136494607e-01
8.000000000000000e-01	1.328549024895467e-01
8.100000000000001e-01	1.338805491061860e-01
8.200000000000001e-01	1.417334737035900e-01
8.300000000000001e-01	1.742407972163941e-01
8.400000000000000e-01	2.590616319666521e-01
8.500000000000000e-01	3.531395320342627e-01
8.600000000000000e-01	4.438889230895322e-01
8.700000000000000e-01	5.288479410940629e-01
8.800000000000000e-01	6.059560433717956e-01
8.900000000000000e-01	6.734208458763818e-01
9.000000000000000e-01	7.309867412585269e-01
9.100000000000000e-01	8.011975463194637e-01
9.200000000000000e-01	8.938505640518171e-01
9.300000000000000e-01	1.000685934622236e+00
9.400000000000001e-01	1.110444089467271e+00
9.500000000000001e-01	1.148938692871977e+00
9.600000000000000e-01	1.145705559769653e+00
9.700000000000000e-01	1.123988983115009e+00
9.800000000000000e-01	1.034334863579877e+00
9.900000000000000e-01	6.980761534241732e-01
1.000000000000000e+00	1.228680734126943e-02
