TITLE     = "results"
VARIABLES = "x", "u"
0.000000000000000e+00	0.000000000000000e+00
2.000000000000000e-02	7.279959480016497e-07
4.000000000000000e-02	1.494670174679792e-06
6.000000000000000e-02	-1.103944343932229e-06
8.000000000000000e-02	2.376624008353043e-06
1.000000000000000e-01	-2.016058561598257e-07
1.200000000000000e-01	-4.987382385340681e-06
1.400000000000000e-01	1.024340786912889e-05
1.600000000000000e-01	-4.990119501011998e-06
1.800000000000000e-01	-1.885869211148495e-05
2.000000000000000e-01	4.028438490695112e-05
2.200000000000000e-01	-1.405077781878806e-06
2.400000000000000e-01	-1.054183617670979e-04
2.600000000000000e-01	9.879392388859685e-05
2.800000000000000e-01	2.201670280354431e-04
3.000000000000000e-01	-3.883398841792151e-04
3.200000000000000e-01	-5.643485969110128e-04
3.400000000000000e-01	2.634608641678539e-03
3.600000000000000e-01	1.602095908237396e-02
3.800000000000000e-01	6.024184645912630e-02
4.000000000000000e-01	2.046980392542119e-01
4.200000000000000e-01	4.958813923797136e-01
4.400000000000000e-01	7.596454723909998e-01
4.600000000000000e-01	8.455623690025345e-01
4.800000000000000e-01	5.836533621748741e-01
5.000000000000000e-01	2.065141855473591e-02
5.200000000000000e-01	-5.463117198056661e-01
5.400000000000000e-01	-9.080665678263913e-01
5.600000000000001e-01	-9.388199342736955e-01
5.800000000000000e-01	-5.602449284907178e-01
6.000000000000000e-01	9.110630080192010e-02
6.200000000000000e-01	6.960411651913740e-01
6.400000000000000e-01	8.531468036979788e-01
6.600000000000000e-01	6.832210995427399e-01
6.800000000000000e-01	4.210610738907397e-01
7.000000000000001e-01	2.306496487854942e-01
7.200000000000000e-01	2.245475493985822e-01
7.400000000000000e-01	3.086570682939999e-01
7.600000000000000e-01	4.363461184575231e-01
7.800000000000000e-01	5.925886072226125e-01
8.000000000000000e-01	7.682252590720355e-01
8.200000000000001e-01	9.237263520848329e-01
8.400000000000000e-01	9.979731842052243e-01
8.600000000000000e-01	9.214273852381933e-01
8.800000000000000e-01	4.908873778608636e-01
9.000000000000000e-01	-2.060019030639345e-01
9.200000000000000e-01	-7.379341306947248e-01
9.400000000000001e-01	-9.268740264663282e-01
9.600000000000000e-01	-9.811891942777546e-01
9.800000000000000e-01	-9.946558147864279e-01
1.000000000000000e+00	-1.000046285886943e+00
