TITLE     = "results"
VARIABLES = "x", "qField"
0	-3.93679e-05
0.00125	-3.3957e-05
0.0025	-2.37678e-05
0.00375	-1.09321e-05
0.005	1.74252e-06
0.00625	1.17176e-05
0.0075	1.73642e-05
0.00875	1.82287e-05
0.01	1.4963e-05
0.01125	9.0067e-06
0.0125	2.14203e-06
0.01375	-3.95634e-06
0.015	-8.07408e-06
0.01625	-9.64896e-06
0.0175	-8.78484e-06
0.01875	-6.11378e-06
0.02	-2.56243e-06
0.02125	9.08473e-07
0.0225	3.52789e-06
0.02375	4.85666e-06
0.025	4.82923e-06
0.02625	3.70248e-06
0.0275	1.93921e-06
0.02875	6.44766e-08
0.03	-1.46726e-06
0.03125	-2.36498e-06
0.0325	-2.53933e-06
0.03375	-2.08679e-06
0.035	-1.23291e-06
0.03625	-2.55428e-07
0.0375	5.91084e-07
0.03875	1.13131e-06
0.04	1.29613e-06
0.04125	1.11927e-06
0.0425	7.09792e-07
0.04375	2.11666e-07
0.045	-2.37626e-07
0.04625	-5.39123e-07
0.0475	-6.4904e-07
0.04875	-5.78815e-07
0.05	-3.81643e-07
0.05125	-1.31317e-07
0.0525	9.9935e-08
0.05375	2.58973e-07
0.055	3.2115e-07
0.05625	2.90807e-07
0.0575	1.94447e-07
0.05875	6.96969e-08
0.06	-4.63453e-08
0.06125	-1.26336e-07
0.0625	-1.5762e-07
0.06375	-1.42456e-07
0.065	-9.44196e-08
0.06625	-3.26383e-08
0.0675	2.42303e-08
0.06875	6.26794e-08
0.07	7.67594e-08
0.07125	6.80464e-08
0.0725	4.36699e-08
0.07375	1.33062e-08
0.075	-1.38702e-08
0.07625	-3.14724e-08
0.0775	-3.6983e-08
0.07875	-3.15938e-08
0.08	-1.91041e-08
0.08125	-4.36208e-09
0.0825	8.24189e-09
0.08375	1.58412e-08
0.085	1.75264e-08
0.08625	1.41642e-08
0.0875	7.77956e-09
0.08875	7.59783e-10
0.09	-4.86646e-09
0.09125	-7.89763e-09
0.0925	-8.10186e-09
0.09375	-6.06533e-09
0.095	-2.85136e-09
0.09625	3.95762e-10
0.0975	2.78167e-09
0.09875	3.85102e-09
0.1	3.61382e-09
0.10125	2.43765e-09
0.1025	8.6508e-10
0.10375	-5.76394e-10
0.105	-1.5174e-09
0.10625	-1.8134e-09
0.1075	-1.53339e-09
0.10875	-8.91472e-10
0.11	-1.53187e-10
0.11125	4.51074e-10
0.1125	7.829e-10
0.11375	8.13546e-10
0.115	6.06411e-10
0.11625	2.77396e-10
0.1175	-5.04886e-11
0.11875	-2.83938e-10
0.12	-3.79032e-10
0.12125	-3.42102e-10
0.1225	-2.1593e-10
0.12375	-5.86871e-11
0.125	7.65782e-11
0.12625	1.56088e-10
0.1275	1.70497e-10
0.12875	1.31704e-10
0.13	6.42151e-11
0.13125	-5.09551e-12
0.1325	-5.54488e-11
0.13375	-7.67776e-11
0.135	-7.00603e-11
0.13625	-4.43073e-11
0.1375	-1.19031e-11
0.13875	1.59133e-11
0.14	3.21184e-11
0.14125	3.49638e-11
0.1425	2.72054e-11
0.14375	1.41852e-11
0.145	1.63418e-12
0.14625	-6.0654e-12
0.1475	-6.73129e-12
0.14875	-2.88815e-13
0.15	1.20343e-11
0.15125	2.88491e-11
0.1525	4.97204e-11
0.15375	7.60214e-11
0.155	1.11482e-10
0.15625	1.62551e-10
0.1575	2.38831e-10
0.15875	3.53869e-10
0.16	5.2664e-10
0.16125	7.84014e-10
0.1625	1.16453e-09
0.16375	1.72392e-09
0.165	2.54286e-09
0.16625	3.73798e-09
0.1675	5.47712e-09
0.16875	8.00083e-09
0.17	1.16524e-08
0.17125	1.69202e-08
0.1725	2.44957e-08
0.17375	3.53561e-08
0.175	5.08766e-08
0.17625	7.29865e-08
0.1775	1.04383e-07
0.17875	1.48826e-07
0.18	2.11534e-07
0.18125	2.99731e-07
0.1825	4.23373e-07
0.18375	5.96146e-07
0.185	8.36783e-07
0.18625	1.17084e-06
0.1875	1.63305e-06
0.18875	2.27045e-06
0.19	3.14651e-06
0.19125	4.34653e-06
0.1925	5.98478e-06
0.19375	8.21364e-06
0.195	1.12357e-05
0.19625	1.5319e-05
0.1975	2.08171e-05
0.19875	2.81943e-05
0.2	3.8058e-05
0.20125	5.11994e-05
0.2025	6.86451e-05
0.20375	9.17215e-05
0.205	0.000122135
0.20625	0.000162071
0.2075	0.000214318
0.20875	0.000282416
0.21	0.00037084
0.21125	0.000485221
0.2125	0.000632613
0.21375	0.000821805
0.215	0.0010637
0.21625	0.00137177
0.2175	0.00176254
0.21875	0.0022562
0.22	0.00287732
0.22125	0.00365554
0.2225	0.00462654
0.22375	0.00583294
0.225	0.00732534
0.22625	0.00916352
0.2275	0.0114176
0.22875	0.0141692
0.23	0.0175129
0.23125	0.0215572
0.2325	0.026426
0.23375	0.0322591
0.235	0.0392135
0.23625	0.0474634
0.2375	0.0572003
0.23875	0.0686327
0.24	0.0819844
0.24125	0.097493
0.2425	0.115406
0.24375	0.135979
0.245	0.159467
0.24625	0.186121
0.2475	0.216177
0.24875	0.249852
0.25	0.287328
0.25125	0.328742
0.2525	0.374177
0.25375	0.423643
0.255	0.477067
0.25625	0.534281
0.2575	0.595007
0.25875	0.658846
0.26	0.725272
0.26125	0.793626
0.2625	0.863113
0.26375	0.932809
0.265	1.00167
0.26625	1.06854
0.2675	1.1322
0.26875	1.19135
0.27	1.2447
0.27125	1.29096
0.2725	1.32894
0.27375	1.35757
0.275	1.37594
0.27625	1.38339
0.2775	1.37956
0.27875	1.36437
0.28	1.33816
