TITLE     = "results"
VARIABLES = "x", "qField"
0.000000000000000e+00	0.000000000000000e+00
5.000000000000000e-03	0.000000000000000e+00
1.000000000000000e-02	-1.516938807835655e-41
1.500000000000000e-02	1.919610893158035e-40
2.000000000000000e-02	-2.004301878193195e-39
2.500000000000000e-02	1.593058710663036e-38
3.000000000000000e-02	-8.289564842659572e-38
3.500000000000000e-02	6.821680065170168e-38
4.000000000000000e-02	3.614809303883884e-36
4.500000000000000e-02	-3.836044121920958e-35
5.000000000000000e-02	1.766321893552345e-34
5.500000000000000e-02	1.832622073231438e-34
6.000000000000000e-02	-8.334172856380967e-33
6.500000000000000e-02	5.030557848214283e-32
7.000000000000001e-02	-2.694870929364724e-32
7.500000000000000e-02	-1.495943811880185e-30
8.000000000000000e-02	8.862457277059189e-30
8.500000000000001e-02	4.074789472492251e-32
9.000000000000000e-02	-2.468746854080049e-28
9.500000000000000e-02	1.041341140701087e-27
1.000000000000000e-01	2.140024164950950e-27
1.050000000000000e-01	-3.257777715037468e-26
1.100000000000000e-01	5.930976444308425e-26
1.150000000000000e-01	5.259547781592044e-25
1.200000000000000e-01	-2.705764971857240e-24
1.250000000000000e-01	-3.430683667518569e-24
1.300000000000000e-01	5.929214014422383e-23
1.350000000000000e-01	-6.593552814810760e-23
1.400000000000000e-01	-8.975605812790145e-22
1.450000000000000e-01	2.697548168357457e-21
1.500000000000000e-01	9.920839091254698e-21
1.550000000000000e-01	-5.555286235984096e-20
1.600000000000000e-01	-7.305340250778963e-20
1.650000000000000e-01	8.642861405948261e-19
1.700000000000000e-01	1.102673171273461e-19
1.750000000000000e-01	-1.128942318540865e-17
1.800000000000000e-01	7.122757792126184e-18
1.850000000000000e-01	1.304801397555441e-16
1.900000000000000e-01	-1.491340124258869e-16
1.950000000000000e-01	-1.381297849130497e-15
2.000000000000000e-01	1.996987474650037e-15
2.050000000000000e-01	1.372072374742013e-14
2.100000000000000e-01	-2.098547281049756e-14
2.150000000000000e-01	-1.296003250062146e-13
2.200000000000000e-01	1.798047605934092e-13
2.250000000000000e-01	1.164746952331755e-12
2.300000000000000e-01	-1.215213381231993e-12
2.350000000000000e-01	-9.839022744443897e-12
2.400000000000000e-01	5.384787583544125e-12
2.450000000000000e-01	7.634139640579082e-11
2.500000000000000e-01	4.158553972031625e-12
2.550000000000000e-01	-5.262710663004614e-10
2.600000000000000e-01	-3.967201862742922e-10
2.650000000000000e-01	3.065648681162100e-09
2.700000000000000e-01	4.990008491301201e-09
2.750000000000000e-01	-1.367128711410418e-08
2.800000000000000e-01	-4.138713985731126e-08
2.850000000000000e-01	3.267996841282837e-08
2.900000000000000e-01	2.517176195538021e-07
2.950000000000000e-01	1.189864437757271e-07
3.000000000000000e-01	-1.073395301435821e-06
3.050000000000000e-01	-1.873089144572496e-06
